date,ticker,company,open,high,low,close,adj_close,volume
2023-10-25,AAPL,Apple Inc.,171.88,173.06,170.65,171.1,168.9623,57157000
2023-10-26,AAPL,Apple Inc.,170.37,171.38,165.67,166.89,164.8049,70625300
2023-10-27,AAPL,Apple Inc.,166.91,168.96,166.83,168.22,166.1183,58499100
2023-10-30,AAPL,Apple Inc.,169.02,171.17,168.87,170.29,168.1624,51131000
2023-10-31,AAPL,Apple Inc.,169.35,170.9,167.9,170.77,168.6365,44846000
2023-11-01,AAPL,Apple Inc.,171.0,174.23,170.12,173.97,171.7965,56934900
2023-11-02,AAPL,Apple Inc.,175.52,177.78,175.46,177.57,175.3515,77334800
2023-11-03,AAPL,Apple Inc.,174.24,176.82,173.35,176.65,174.443,79829200
2023-11-06,AAPL,Apple Inc.,176.38,179.43,176.21,179.23,176.9908,63841300
2023-11-07,AAPL,Apple Inc.,179.18,182.44,178.97,181.82,179.5484,70530000
2023-11-08,AAPL,Apple Inc.,182.35,183.45,181.59,182.89,180.605,49340300
2023-11-09,AAPL,Apple Inc.,182.96,184.12,181.81,182.41,180.131,53763500
2023-11-10,AAPL,Apple Inc.,183.97,186.57,183.53,186.4,184.3137,66133400
2023-11-13,AAPL,Apple Inc.,185.82,186.03,184.21,184.8,182.7316,43627500
2023-11-14,AAPL,Apple Inc.,187.7,188.11,186.3,187.44,185.342,60108400
2023-11-15,AAPL,Apple Inc.,187.85,189.5,187.78,188.01,185.9056,53790500
2023-11-16,AAPL,Apple Inc.,189.57,190.96,188.65,189.71,187.5867,54412900
2023-11-17,AAPL,Apple Inc.,190.25,190.38,188.57,189.69,187.5669,50922700
2023-11-20,AAPL,Apple Inc.,189.89,191.91,189.88,191.45,189.3071,46505100
2023-11-21,AAPL,Apple Inc.,191.41,191.52,189.74,190.64,188.5062,38134500
2023-11-22,AAPL,Apple Inc.,191.49,192.93,190.83,191.31,189.1687,39617700
2023-11-24,AAPL,Apple Inc.,190.87,190.9,189.25,189.97,187.8437,24048300
2023-11-27,AAPL,Apple Inc.,189.92,190.67,188.9,189.79,187.6658,40552600
2023-11-28,AAPL,Apple Inc.,189.78,191.08,189.4,190.4,188.2689,38415400
2023-11-29,AAPL,Apple Inc.,190.9,192.09,188.97,189.37,187.2504,43014200
2023-11-30,AAPL,Apple Inc.,189.84,190.32,188.19,189.95,187.8239,48794400
2023-12-01,AAPL,Apple Inc.,190.33,191.56,189.23,191.24,189.0995,45704800
2023-12-04,AAPL,Apple Inc.,189.98,190.05,187.45,189.43,187.3098,43389500
2023-12-05,AAPL,Apple Inc.,190.21,194.4,190.18,193.42,191.2551,66628400
2023-12-06,AAPL,Apple Inc.,194.45,194.76,192.11,192.32,190.1674,41089700
2023-12-07,AAPL,Apple Inc.,193.63,195.0,193.59,194.27,192.0956,47477700
2023-12-08,AAPL,Apple Inc.,194.2,195.99,193.67,195.71,193.5195,53406400
2023-12-11,AAPL,Apple Inc.,193.11,193.49,191.42,193.18,191.0178,60943700
2023-12-12,AAPL,Apple Inc.,193.08,194.72,191.72,194.71,192.5307,52696900
2023-12-13,AAPL,Apple Inc.,195.09,198.0,194.85,197.96,195.7443,70404200
2023-12-14,AAPL,Apple Inc.,198.02,199.62,196.16,198.11,195.8926,66831600
2023-12-15,AAPL,Apple Inc.,197.53,198.4,197.0,197.57,195.3587,128538400
2023-12-18,AAPL,Apple Inc.,196.09,196.63,194.39,195.89,193.6974,55751900
2023-12-19,AAPL,Apple Inc.,196.16,196.95,195.89,196.94,194.7357,40714100
2023-12-20,AAPL,Apple Inc.,196.9,197.68,194.83,194.83,192.6493,52242800
2023-12-21,AAPL,Apple Inc.,196.1,197.08,193.5,194.68,192.501,46482500
2023-12-22,AAPL,Apple Inc.,195.18,195.41,192.97,193.6,191.4331,37149600
2023-12-26,AAPL,Apple Inc.,193.61,193.89,192.83,193.05,190.8893,28919300
2023-12-27,AAPL,Apple Inc.,192.49,193.5,191.09,193.15,190.9881,48087700
2023-12-28,AAPL,Apple Inc.,194.14,194.66,193.17,193.58,191.4133,34049900
2023-12-29,AAPL,Apple Inc.,193.9,194.4,191.73,192.53,190.3751,42672100
2024-01-02,AAPL,Apple Inc.,187.15,188.44,183.89,185.64,183.5622,82488700
2024-01-03,AAPL,Apple Inc.,184.22,185.88,183.43,184.25,182.1877,58414500
2024-01-04,AAPL,Apple Inc.,182.15,183.09,180.88,181.91,179.8739,71983600
2024-01-05,AAPL,Apple Inc.,181.99,182.76,180.17,181.18,179.1521,62379700
2024-01-08,AAPL,Apple Inc.,182.09,185.6,181.5,185.56,183.4831,59144500
2024-01-09,AAPL,Apple Inc.,183.92,185.15,182.73,185.14,183.0678,42841800
2024-01-10,AAPL,Apple Inc.,184.35,186.4,183.92,186.19,184.106,46792900
2024-01-11,AAPL,Apple Inc.,186.54,187.05,183.62,185.59,183.5127,49128400
2024-01-12,AAPL,Apple Inc.,186.06,186.74,185.19,185.92,183.8391,40477800
2024-01-16,AAPL,Apple Inc.,182.16,184.26,180.93,183.63,181.5747,65603000
2024-01-17,AAPL,Apple Inc.,181.27,182.93,180.3,182.68,180.6353,47317400
2024-01-18,AAPL,Apple Inc.,186.09,189.14,185.83,188.63,186.5187,78005800
2024-01-19,AAPL,Apple Inc.,189.33,191.95,188.82,191.56,189.4159,68903000
2024-01-22,AAPL,Apple Inc.,192.3,195.33,192.26,193.89,191.7198,60133900
2024-01-23,AAPL,Apple Inc.,195.02,195.75,193.83,195.18,192.9954,42355600
2024-01-24,AAPL,Apple Inc.,195.42,196.38,194.34,194.5,192.323,53631300
2024-01-25,AAPL,Apple Inc.,195.22,196.27,193.11,194.17,191.9967,54822100
2024-01-26,AAPL,Apple Inc.,194.27,194.76,191.94,192.42,190.2663,44594000
2024-01-29,AAPL,Apple Inc.,192.01,192.2,189.58,191.73,189.584,47145600
2024-01-30,AAPL,Apple Inc.,190.94,191.8,187.47,188.04,185.9353,55859400
2024-01-31,AAPL,Apple Inc.,187.04,187.1,184.35,184.4,182.3361,55467800
2024-02-01,AAPL,Apple Inc.,183.99,186.95,183.82,186.86,184.7686,64885400
2024-02-02,AAPL,Apple Inc.,179.86,187.33,179.25,185.85,183.7698,102551700
2024-02-05,AAPL,Apple Inc.,188.15,189.25,185.84,187.68,185.5793,69668800
2024-02-06,AAPL,Apple Inc.,186.86,189.31,186.77,189.3,187.1812,43490800
2024-02-07,AAPL,Apple Inc.,190.64,191.05,188.61,189.41,187.29,53439000
2024-02-08,AAPL,Apple Inc.,189.39,189.54,187.35,188.32,186.2122,40962000
2024-02-09,AAPL,Apple Inc.,188.65,189.99,188.0,188.85,186.9745,45155200
2024-02-12,AAPL,Apple Inc.,188.42,188.67,186.79,187.15,185.2914,41781900
2024-02-13,AAPL,Apple Inc.,185.77,186.21,183.51,185.04,183.2024,56529500
2024-02-14,AAPL,Apple Inc.,185.32,185.53,182.44,184.15,182.3212,54630500
2024-02-15,AAPL,Apple Inc.,183.55,184.49,181.35,183.86,182.0341,65434500
2024-02-16,AAPL,Apple Inc.,183.42,184.85,181.67,182.31,180.4995,49752500
2024-02-20,AAPL,Apple Inc.,181.79,182.43,180.0,181.56,179.7569,53665600
2024-02-21,AAPL,Apple Inc.,181.94,182.89,180.66,182.32,180.5094,41371400
2024-02-22,AAPL,Apple Inc.,183.48,184.96,182.46,184.37,182.539,52292200
2024-02-23,AAPL,Apple Inc.,185.01,185.04,182.23,182.52,180.7074,45119700
2024-02-26,AAPL,Apple Inc.,182.24,182.76,180.65,181.16,179.3609,40867400
2024-02-27,AAPL,Apple Inc.,181.1,183.92,179.56,182.63,180.8163,54318900
2024-02-28,AAPL,Apple Inc.,182.51,183.12,180.13,181.42,179.6183,48953900
2024-02-29,AAPL,Apple Inc.,181.27,182.57,179.53,180.75,178.955,136682600
2024-03-01,AAPL,Apple Inc.,179.55,180.53,177.38,179.66,177.8758,73563100
2024-03-04,AAPL,Apple Inc.,176.15,176.9,173.79,175.1,173.3611,81510100
2024-03-05,AAPL,Apple Inc.,170.76,172.04,169.62,170.12,168.4305,95132400
2024-03-06,AAPL,Apple Inc.,171.06,171.24,168.68,169.12,167.4405,68587700
2024-03-07,AAPL,Apple Inc.,169.15,170.73,168.49,169.0,167.3217,71765100
2024-03-08,AAPL,Apple Inc.,169.0,173.7,168.94,170.73,169.0345,76267000
2024-03-11,AAPL,Apple Inc.,172.94,174.38,172.05,172.75,171.0344,60139500
2024-03-12,AAPL,Apple Inc.,173.15,174.03,171.01,173.23,171.5097,59825400
2024-03-13,AAPL,Apple Inc.,172.77,173.19,170.76,171.13,169.4305,52488700
2024-03-14,AAPL,Apple Inc.,172.91,174.31,172.05,173.0,171.282,72913500
2024-03-15,AAPL,Apple Inc.,171.17,172.62,170.29,172.62,170.9057,121752700
2024-03-18,AAPL,Apple Inc.,175.57,177.71,173.52,173.72,171.9948,75604200
2024-03-19,AAPL,Apple Inc.,174.34,176.61,173.03,176.08,174.3313,55215200
2024-03-20,AAPL,Apple Inc.,175.72,178.67,175.09,178.67,176.8956,53423100
2024-03-21,AAPL,Apple Inc.,177.05,177.49,170.84,171.37,169.6681,106181300
2024-03-22,AAPL,Apple Inc.,171.76,173.05,170.06,172.28,170.5691,71160100
2024-03-25,AAPL,Apple Inc.,170.57,171.94,169.45,170.85,169.1533,54288300
2024-03-26,AAPL,Apple Inc.,170.0,171.42,169.58,169.71,168.0246,57388400
2024-03-27,AAPL,Apple Inc.,170.41,173.6,170.11,173.31,171.5889,60273300
2024-03-28,AAPL,Apple Inc.,171.75,172.23,170.51,171.48,169.777,65672700
2024-04-01,AAPL,Apple Inc.,171.19,171.25,169.48,170.03,168.3414,46240500
2024-04-02,AAPL,Apple Inc.,169.08,169.34,168.23,168.84,167.1633,49329500
2024-04-03,AAPL,Apple Inc.,168.79,170.68,168.58,169.65,167.9652,47691700
2024-04-04,AAPL,Apple Inc.,170.29,171.92,168.82,168.82,167.1434,53704400
2024-04-05,AAPL,Apple Inc.,169.59,170.39,168.95,169.58,167.8959,42104800
2024-04-08,AAPL,Apple Inc.,169.03,169.2,168.24,168.45,166.7772,37425500
2024-04-09,AAPL,Apple Inc.,168.7,170.08,168.35,169.67,167.985,42373800
2024-04-10,AAPL,Apple Inc.,168.8,169.09,167.11,167.78,166.1138,49709300
2024-04-11,AAPL,Apple Inc.,168.34,175.46,168.16,175.04,173.3017,91070300
2024-04-12,AAPL,Apple Inc.,174.26,178.36,174.21,176.55,174.7967,101670900
2024-04-15,AAPL,Apple Inc.,175.36,176.63,172.5,172.69,170.975,73531800
2024-04-16,AAPL,Apple Inc.,171.75,173.76,168.27,169.38,167.6979,73711200
2024-04-17,AAPL,Apple Inc.,169.61,170.65,168.0,168.0,166.3316,50901200
2024-04-18,AAPL,Apple Inc.,168.03,168.64,166.55,167.04,165.3811,43122900
2024-04-19,AAPL,Apple Inc.,166.21,166.4,164.08,165.0,163.3614,68149400
2024-04-22,AAPL,Apple Inc.,165.52,167.26,164.77,165.84,164.1931,48116400
2024-04-23,AAPL,Apple Inc.,165.35,167.05,164.92,166.9,165.2425,49537800
2024-04-24,AAPL,Apple Inc.,166.54,169.3,166.21,169.02,167.3415,48251800
2024-04-25,AAPL,Apple Inc.,169.53,170.61,168.15,169.89,168.2028,50558300
2024-04-26,AAPL,Apple Inc.,169.88,171.34,169.18,169.3,167.6187,44838400
2024-04-29,AAPL,Apple Inc.,173.37,176.03,173.1,173.5,171.7769,68169400
2024-04-30,AAPL,Apple Inc.,173.33,174.99,170.0,170.33,168.6384,65934800
2024-05-01,AAPL,Apple Inc.,169.58,172.71,169.11,169.3,167.6187,50383100
2024-05-02,AAPL,Apple Inc.,172.51,173.42,170.89,173.03,171.3116,94214900
2024-05-03,AAPL,Apple Inc.,186.65,187.0,182.66,183.38,181.5589,163224100
2024-05-06,AAPL,Apple Inc.,182.35,184.2,180.42,181.71,179.9055,78569700
2024-05-07,AAPL,Apple Inc.,183.45,184.9,181.32,182.4,180.5886,77305800
2024-05-08,AAPL,Apple Inc.,182.85,183.07,181.45,182.74,180.9252,45057100
2024-05-09,AAPL,Apple Inc.,182.56,184.66,182.11,184.57,182.7371,48983000
2024-05-10,AAPL,Apple Inc.,184.9,185.09,182.13,183.05,181.4779,50759500
2024-05-13,AAPL,Apple Inc.,185.44,187.1,184.62,186.28,184.6802,72044800
2024-05-14,AAPL,Apple Inc.,187.51,188.3,186.29,187.43,185.8203,52393600
2024-05-15,AAPL,Apple Inc.,187.91,190.65,187.37,189.72,188.0907,70400000
2024-05-16,AAPL,Apple Inc.,190.47,191.1,189.66,189.84,188.2096,52845200
2024-05-17,AAPL,Apple Inc.,189.51,190.81,189.18,189.87,188.2394,41282900
2024-05-20,AAPL,Apple Inc.,189.33,191.92,189.01,191.04,189.3994,44361300
2024-05-21,AAPL,Apple Inc.,191.09,192.73,190.92,192.35,190.6981,42309400
2024-05-22,AAPL,Apple Inc.,192.27,192.82,190.27,190.9,189.2605,34648500
2024-05-23,AAPL,Apple Inc.,190.98,191.0,186.63,186.88,185.2751,51005900
2024-05-24,AAPL,Apple Inc.,188.82,190.58,188.04,189.98,188.3484,36327000
2024-05-28,AAPL,Apple Inc.,191.51,193.0,189.1,189.99,188.3584,52280100
2024-05-29,AAPL,Apple Inc.,189.61,192.25,189.51,190.29,188.6558,53068000
2024-05-30,AAPL,Apple Inc.,190.76,192.18,190.63,191.29,189.6472,49889100
2024-05-31,AAPL,Apple Inc.,191.44,192.57,189.91,192.25,190.599,75158300
2024-06-03,AAPL,Apple Inc.,192.9,194.99,192.52,194.03,192.3637,50080500
2024-06-04,AAPL,Apple Inc.,194.64,195.32,193.03,194.35,192.6809,47471400
2024-06-05,AAPL,Apple Inc.,195.4,196.9,194.87,195.87,194.1879,54156800
2024-06-06,AAPL,Apple Inc.,195.69,196.5,194.17,194.48,192.8098,41181800
2024-06-07,AAPL,Apple Inc.,194.65,196.94,194.14,196.89,195.1991,53103900
2024-06-10,AAPL,Apple Inc.,196.9,197.3,192.15,193.12,191.4615,97010200
2024-06-11,AAPL,Apple Inc.,193.65,207.16,193.63,207.15,205.371,172373300
2024-06-12,AAPL,Apple Inc.,207.37,220.2,206.9,213.07,211.2401,198134300
2024-06-13,AAPL,Apple Inc.,214.74,216.75,211.6,214.24,212.4001,97862700
2024-06-14,AAPL,Apple Inc.,213.85,215.17,211.3,212.49,210.6651,70122700
2024-06-17,AAPL,Apple Inc.,213.37,218.95,212.72,216.67,214.8092,93728300
2024-06-18,AAPL,Apple Inc.,217.59,218.63,213.0,214.29,212.4496,79943300
2024-06-20,AAPL,Apple Inc.,213.93,214.24,208.85,209.68,207.8793,86172500
2024-06-21,AAPL,Apple Inc.,210.39,211.89,207.11,207.49,205.7081,241805100
2024-06-24,AAPL,Apple Inc.,207.72,212.7,206.59,208.14,206.3525,80727000
2024-06-25,AAPL,Apple Inc.,209.15,211.38,208.61,209.07,207.2745,55549700
2024-06-26,AAPL,Apple Inc.,211.5,214.86,210.64,213.25,211.4186,66213200
2024-06-27,AAPL,Apple Inc.,214.69,215.74,212.35,214.1,212.2613,49772700
2024-06-28,AAPL,Apple Inc.,215.77,216.07,210.3,210.62,208.8112,82542700
2024-07-01,AAPL,Apple Inc.,212.09,217.51,211.92,216.75,214.8885,60402900
2024-07-02,AAPL,Apple Inc.,216.15,220.38,215.1,220.27,218.3783,58046200
2024-07-03,AAPL,Apple Inc.,220.0,221.55,219.03,221.55,219.6473,37369800
2024-07-05,AAPL,Apple Inc.,221.65,226.45,221.65,226.34,224.3962,60412400
2024-07-08,AAPL,Apple Inc.,227.09,227.85,223.25,227.82,225.8635,59085900
2024-07-09,AAPL,Apple Inc.,227.93,229.4,226.37,228.68,226.7161,48076100
2024-07-10,AAPL,Apple Inc.,229.3,233.08,229.25,232.98,230.9792,62627700
2024-07-11,AAPL,Apple Inc.,231.39,232.39,225.77,227.57,225.6156,64710600
2024-07-12,AAPL,Apple Inc.,228.92,232.64,228.68,230.54,228.5601,53046500
2024-07-15,AAPL,Apple Inc.,236.48,237.23,233.09,234.4,232.3869,62631300
2024-07-16,AAPL,Apple Inc.,235.0,236.27,232.33,234.82,232.8034,43234300
2024-07-17,AAPL,Apple Inc.,229.45,231.46,226.64,228.88,226.9144,57345900
2024-07-18,AAPL,Apple Inc.,230.28,230.44,222.27,224.18,222.2547,66034600
2024-07-19,AAPL,Apple Inc.,224.82,226.8,223.28,224.31,222.3836,49151500
2024-07-22,AAPL,Apple Inc.,227.01,227.78,223.09,223.96,222.0366,48201800
2024-07-23,AAPL,Apple Inc.,224.37,226.94,222.68,225.01,223.0776,39960300
2024-07-24,AAPL,Apple Inc.,224.0,224.8,217.13,218.54,216.6632,61777600
2024-07-25,AAPL,Apple Inc.,218.93,220.85,214.62,217.49,215.6222,51391200
2024-07-26,AAPL,Apple Inc.,218.7,219.49,216.01,217.96,216.0882,41601300
2024-07-29,AAPL,Apple Inc.,216.96,219.3,215.75,218.24,216.3658,36311800
2024-07-30,AAPL,Apple Inc.,219.19,220.33,216.12,218.8,216.9209,41643800
2024-07-31,AAPL,Apple Inc.,221.44,223.82,220.63,222.08,220.1728,50036300
2024-08-01,AAPL,Apple Inc.,224.37,224.48,217.02,218.36,216.4847,62501000
2024-08-02,AAPL,Apple Inc.,219.15,225.6,217.71,219.86,217.9718,105568600
2024-08-05,AAPL,Apple Inc.,199.09,213.5,196.0,209.27,207.4728,119548600
2024-08-06,AAPL,Apple Inc.,205.3,209.99,201.07,207.23,205.4503,69660500
2024-08-07,AAPL,Apple Inc.,206.9,213.64,206.39,209.82,208.0181,63516400
2024-08-08,AAPL,Apple Inc.,213.11,214.2,208.83,213.31,211.4781,47161100
2024-08-09,AAPL,Apple Inc.,212.1,216.78,211.97,216.24,214.3829,42201600
2024-08-12,AAPL,Apple Inc.,216.07,219.51,215.6,217.53,215.9115,38028100
2024-08-13,AAPL,Apple Inc.,219.01,221.89,219.01,221.27,219.6236,44155300
2024-08-14,AAPL,Apple Inc.,220.57,223.03,219.7,221.72,220.0703,41960600
2024-08-15,AAPL,Apple Inc.,224.6,225.35,222.76,224.72,223.048,46414000
2024-08-16,AAPL,Apple Inc.,223.92,226.83,223.65,226.05,224.3681,44340200
2024-08-19,AAPL,Apple Inc.,225.72,225.99,223.04,225.89,224.2092,40687800
2024-08-20,AAPL,Apple Inc.,225.77,227.17,225.45,226.51,224.8246,30299000
2024-08-21,AAPL,Apple Inc.,226.52,227.98,225.05,226.4,224.7155,34765500
2024-08-22,AAPL,Apple Inc.,227.79,228.34,223.9,224.53,222.8594,43695300
2024-08-23,AAPL,Apple Inc.,225.66,228.22,224.33,226.84,225.1522,38677300
2024-08-26,AAPL,Apple Inc.,226.76,227.28,223.89,227.18,225.4897,30602200
2024-08-27,AAPL,Apple Inc.,226.0,228.85,224.89,228.03,226.3333,35934600
2024-08-28,AAPL,Apple Inc.,227.92,229.86,225.68,226.49,224.8048,38052200
2024-08-29,AAPL,Apple Inc.,230.1,232.92,228.88,229.79,228.0802,51906300
2024-08-30,AAPL,Apple Inc.,230.19,230.4,227.48,229.0,227.2961,52990800
2024-09-03,AAPL,Apple Inc.,228.55,229.0,221.17,222.77,221.1125,50190600
2024-09-04,AAPL,Apple Inc.,221.66,221.78,217.48,220.85,219.2068,43840200
2024-09-05,AAPL,Apple Inc.,221.63,225.48,221.52,222.38,220.7254,36615400
2024-09-06,AAPL,Apple Inc.,223.95,225.24,219.77,220.82,219.177,48423000
2024-09-09,AAPL,Apple Inc.,220.82,221.27,216.71,220.91,219.2663,67180000
2024-09-10,AAPL,Apple Inc.,218.92,221.48,216.73,220.11,218.4723,51591000
2024-09-11,AAPL,Apple Inc.,221.46,223.09,217.89,222.66,221.0033,44587100
2024-09-12,AAPL,Apple Inc.,222.5,223.55,219.82,222.77,221.1125,37455600
2024-09-13,AAPL,Apple Inc.,223.58,224.04,221.91,222.5,220.8445,36766600
2024-09-16,AAPL,Apple Inc.,216.54,217.22,213.92,216.32,214.7105,59357400
2024-09-17,AAPL,Apple Inc.,215.75,216.9,214.5,216.79,215.177,45519300
2024-09-18,AAPL,Apple Inc.,217.55,222.71,217.54,220.69,219.048,59894900
2024-09-19,AAPL,Apple Inc.,224.99,229.82,224.63,228.87,227.1671,66781300
2024-09-20,AAPL,Apple Inc.,229.97,233.09,227.62,228.2,226.5021,318679900
2024-09-23,AAPL,Apple Inc.,227.34,229.45,225.81,226.47,224.785,54146000
2024-09-24,AAPL,Apple Inc.,228.65,229.35,225.73,227.37,225.6783,43556100
2024-09-25,AAPL,Apple Inc.,224.93,227.29,224.02,226.37,224.6857,42308700
2024-09-26,AAPL,Apple Inc.,227.3,228.5,225.41,227.52,225.8271,36636700
2024-09-27,AAPL,Apple Inc.,228.46,229.52,227.3,227.79,226.0951,34026000
2024-09-30,AAPL,Apple Inc.,230.04,233.0,229.65,233.0,231.2664,54541900
2024-10-01,AAPL,Apple Inc.,229.52,229.65,223.74,226.21,224.5269,63285000
2024-10-02,AAPL,Apple Inc.,225.89,227.37,223.02,226.78,225.0926,32880600
2024-10-03,AAPL,Apple Inc.,225.14,226.81,223.32,225.67,223.9909,34044200
2024-10-04,AAPL,Apple Inc.,227.9,228.0,224.13,226.8,225.1125,37245100
2024-10-07,AAPL,Apple Inc.,224.5,225.69,221.33,221.69,220.0405,39505400
2024-10-08,AAPL,Apple Inc.,224.3,225.98,223.25,225.77,224.0902,31855700
2024-10-09,AAPL,Apple Inc.,225.23,229.75,224.83,229.54,227.8321,33591100
2024-10-10,AAPL,Apple Inc.,227.78,229.5,227.17,229.04,227.3358,28183500
2024-10-11,AAPL,Apple Inc.,229.3,229.41,227.34,227.55,225.8569,31759200
2024-10-14,AAPL,Apple Inc.,228.7,231.73,228.6,231.3,229.579,39882100
2024-10-15,AAPL,Apple Inc.,233.61,237.49,232.37,233.85,232.11,64751400
2024-10-16,AAPL,Apple Inc.,231.6,232.12,229.84,231.78,230.0555,34082200
2024-10-17,AAPL,Apple Inc.,233.43,233.85,230.52,232.15,230.4227,32993800
2024-10-18,AAPL,Apple Inc.,236.18,236.18,234.01,235.0,233.2515,46431500
2024-10-21,AAPL,Apple Inc.,234.45,236.85,234.45,236.48,234.7205,36254500
2024-10-22,AAPL,Apple Inc.,233.89,236.22,232.6,235.86,234.1051,38846600
2024-10-23,AAPL,Apple Inc.,234.08,235.14,227.76,230.76,229.043,52287000
2024-10-24,AAPL,Apple Inc.,229.98,230.82,228.41,230.57,228.8544,31109500
2024-10-25,AAPL,Apple Inc.,229.74,233.22,229.57,231.41,229.6882,38802300
2024-10-28,AAPL,Apple Inc.,233.32,234.73,232.55,233.4,231.6634,36087100
2024-10-29,AAPL,Apple Inc.,233.1,234.33,232.32,233.67,231.9314,35417200
2024-10-30,AAPL,Apple Inc.,232.61,233.47,229.55,230.1,228.388,47070900
2024-10-31,AAPL,Apple Inc.,229.34,229.83,225.37,225.91,224.2291,64370100
2024-11-01,AAPL,Apple Inc.,220.97,225.35,220.27,222.91,221.2514,65276700
2024-11-04,AAPL,Apple Inc.,220.99,222.79,219.71,222.01,220.3581,44944500
2024-11-05,AAPL,Apple Inc.,221.8,223.95,221.14,223.45,221.7874,28111300
2024-11-06,AAPL,Apple Inc.,222.61,226.07,221.19,222.72,221.0629,54561100
2024-11-07,AAPL,Apple Inc.,224.63,227.88,224.57,227.48,225.7874,42137700
2024-11-08,AAPL,Apple Inc.,227.17,228.66,226.41,226.96,225.5192,38328800
2024-11-11,AAPL,Apple Inc.,225.0,225.7,221.5,224.23,222.8065,42005600
2024-11-12,AAPL,Apple Inc.,224.55,225.59,223.36,224.23,222.8065,40398300
2024-11-13,AAPL,Apple Inc.,224.01,226.65,222.76,225.12,223.6908,48566200
2024-11-14,AAPL,Apple Inc.,225.02,228.87,225.0,228.22,226.7712,44923900
2024-11-15,AAPL,Apple Inc.,226.4,226.92,224.27,225.0,223.5716,47923700
2024-11-18,AAPL,Apple Inc.,225.25,229.74,225.17,228.02,226.5724,44633700
2024-11-19,AAPL,Apple Inc.,226.98,230.16,226.66,228.28,226.8308,36211800
2024-11-20,AAPL,Apple Inc.,228.06,229.93,225.89,229.0,227.5462,35169600
2024-11-21,AAPL,Apple Inc.,228.88,230.16,225.71,228.52,227.0693,42108300
2024-11-22,AAPL,Apple Inc.,228.06,230.72,228.06,229.87,228.4107,38168300
2024-11-25,AAPL,Apple Inc.,231.46,233.25,229.74,232.87,231.3916,90152800
2024-11-26,AAPL,Apple Inc.,233.33,235.57,233.33,235.06,233.5677,45986200
2024-11-27,AAPL,Apple Inc.,234.47,235.69,233.81,234.93,233.4385,33498400
2024-11-29,AAPL,Apple Inc.,234.81,237.81,233.97,237.33,235.8233,28481400
2024-12-02,AAPL,Apple Inc.,237.27,240.79,237.16,239.59,238.069,48137100
2024-12-03,AAPL,Apple Inc.,239.81,242.76,238.9,242.65,241.1095,38861000
2024-12-04,AAPL,Apple Inc.,242.87,244.11,241.25,243.01,241.4673,44383900
2024-12-05,AAPL,Apple Inc.,243.99,244.54,242.13,243.04,241.4971,40033900
2024-12-06,AAPL,Apple Inc.,242.91,244.63,242.08,242.84,241.2983,36870600
2024-12-09,AAPL,Apple Inc.,241.83,247.24,241.75,246.75,245.1835,44649200
2024-12-10,AAPL,Apple Inc.,246.89,248.21,245.34,247.77,246.197,36914800
2024-12-11,AAPL,Apple Inc.,247.96,250.8,246.26,246.49,244.9252,45205800
2024-12-12,AAPL,Apple Inc.,246.89,248.74,245.68,247.96,246.3858,32777500
2024-12-13,AAPL,Apple Inc.,247.82,249.29,246.24,248.13,246.5547,33155300
2024-12-16,AAPL,Apple Inc.,247.99,251.38,247.65,251.04,249.4463,51694800
2024-12-17,AAPL,Apple Inc.,250.08,253.83,249.78,253.48,251.8708,51356400
2024-12-18,AAPL,Apple Inc.,252.16,254.28,247.74,248.05,246.4753,56774100
2024-12-19,AAPL,Apple Inc.,247.5,252.0,247.09,249.79,248.2042,60882300
2024-12-20,AAPL,Apple Inc.,248.04,255.0,245.69,254.49,252.8744,147495300
2024-12-23,AAPL,Apple Inc.,254.77,255.65,253.45,255.27,253.6494,40858800
2024-12-24,AAPL,Apple Inc.,255.49,258.21,255.29,258.2,256.5609,23234700
2024-12-26,AAPL,Apple Inc.,258.19,260.1,257.63,259.02,257.3756,27237100
2024-12-27,AAPL,Apple Inc.,257.83,258.7,253.06,255.59,253.9674,42355300
2024-12-30,AAPL,Apple Inc.,252.23,253.5,250.75,252.2,250.5989,35557500
2024-12-31,AAPL,Apple Inc.,252.44,253.28,249.43,250.42,248.8302,39480700
2025-01-02,AAPL,Apple Inc.,248.93,249.1,241.82,243.85,242.3019,55740700
2025-01-03,AAPL,Apple Inc.,243.36,244.18,241.89,243.36,241.815,40244100
2025-01-06,AAPL,Apple Inc.,244.31,247.33,243.2,245.0,243.4446,45045600
2025-01-07,AAPL,Apple Inc.,242.98,245.55,241.35,242.21,240.6723,40856000
2025-01-08,AAPL,Apple Inc.,241.92,243.71,240.05,242.7,241.1592,37628900
2025-01-10,AAPL,Apple Inc.,240.01,240.16,233.0,236.85,235.3463,61710900
2025-01-13,AAPL,Apple Inc.,233.53,234.67,229.72,234.4,232.9119,49630700
2025-01-14,AAPL,Apple Inc.,234.75,236.12,232.47,233.28,231.799,39435300
2025-01-15,AAPL,Apple Inc.,234.64,238.96,234.43,237.87,236.3599,39832000
2025-01-16,AAPL,Apple Inc.,237.35,238.01,228.03,228.26,226.8109,71759100
2025-01-17,AAPL,Apple Inc.,232.12,232.29,228.48,229.98,228.52,68488300
2025-01-21,AAPL,Apple Inc.,224.0,224.42,219.38,222.64,221.2266,98070400
2025-01-22,AAPL,Apple Inc.,219.79,224.12,219.79,223.83,222.409,64126500
